"750,1,2024-01-30,23:08:50,Urpay,Marian,06:02:30,07:17:30,07:42:30,08:57:30,00:25:00,""En proceso"",9,""luis huaney"",1"
"751,2,2024-01-30,23:08:50,Urpay,Marian,09:22:30,10:37:30,11:02:30,12:17:30,00:25:00,""En proceso"",9,""luis huaney"",1"
"752,3,2024-01-30,23:08:50,Urpay,Marian,12:42:30,13:57:30,14:22:30,15:37:30,00:25:00,""En proceso"",9,""luis huaney"",1"
"753,1,2024-01-30,23:08:50,Urpay,Marian,06:40:00,07:55:00,08:20:00,09:35:00,00:25:00,""En proceso :3/3"",12,""luis huaney"",1"
"754,2,2024-01-30,23:08:50,Urpay,Marian,10:00:00,11:15:00,11:40:00,12:55:00,00:25:00,""En proceso"",12,""luis huaney"",1"
"755,3,2024-01-30,23:08:50,Urpay,Marian,13:20:00,14:35:00,15:00:00,16:15:00,00:25:00,""En proceso"",12,""luis huaney"",1"
"756,1,2024-01-31,23:30:45,Urpay,Marian,05:25:00,06:40:00,07:05:00,08:20:00,00:25:00,""En proceso"",8,""luis huaney"",1"
"757,2,2024-01-31,23:30:45,Urpay,Marian,08:45:00,10:00:00,10:25:00,11:40:00,00:25:00,""En proceso"",8,""luis huaney"",1"
"758,3,2024-01-31,23:30:45,Urpay,Marian,12:05:00,13:20:00,13:45:00,15:00:00,00:25:00,""En proceso"",8,""luis huaney"",1"
"759,1,2024-01-31,23:30:45,Urpay,Marian,06:02:30,07:17:30,07:42:30,08:57:30,00:25:00,""En proceso"",9,""luis huaney"",1"
"760,2,2024-01-31,23:30:45,Urpay,Marian,09:22:30,10:37:30,11:02:30,12:17:30,00:25:00,""En proceso"",9,""luis huaney"",1"
"761,3,2024-01-31,23:30:45,Urpay,Marian,12:42:30,13:57:30,14:22:30,15:37:30,00:25:00,""En proceso"",9,""luis huaney"",1"
"762,1,2024-01-31,23:30:45,Urpay,Marian,06:40:00,07:55:00,08:20:00,09:35:00,00:25:00,""No lo completo"",12,""luis huaney"",1"
"763,2,2024-01-31,23:30:45,Urpay,Marian,10:00:00,11:15:00,11:40:00,12:55:00,00:25:00,""En proceso"",12,""luis huaney"",1"
"764,3,2024-01-31,23:30:45,Urpay,Marian,13:20:00,14:35:00,15:00:00,16:15:00,00:25:00,""En proceso"",12,""luis huaney"",1"
"765,1,2024-02-01,22:22:09,Urpay,Marian,05:25:00,06:40:00,07:05:00,08:20:00,00:25:00,""En proceso :3/6"",9,""luis huaney"",1"
